SaleDate,StoreID,ProductID,UnitsSold,Revenue
21/04/2022,1002,2001,5,28.99
12/01/2019,1005,2009,8,42.44
26/06/2020,1003,2006,4,34.95
19/01/2018,1003,2008,5,21.39
15/06/2021,1002,2017,9,52.91
11/12/2020,1003,2013,8,44.64
06/09/2018,1004,2004,10,87.61
16/06/2021,1001,2010,3,12.15
05/11/2021,1001,2011,9,75.76
24/02/2020,1002,2015,8,65.52
03/01/2020,1005,2018,5,28.8
18/01/2022,1001,2001,8,37.43
20/05/2022,1002,2010,10,44.29
24/07/2018,1001,2001,9,65.32
31/07/2019,1003,2004,6,25.29
16/09/2019,1005,2011,1,3.24
16/07/2019,1005,2003,5,26.85
15/10/2019,1004,2014,3,39.06
04/06/2021,1005,2004,1,5.57
06/09/2020,1005,2019,6,36.76
30/06/2018,1003,2005,6,45.19
11/09/2020,1002,2015,8,33.73
11/05/2020,1001,2013,6,45.73
29/09/2019,1003,2017,6,95.79
13/11/2022,1004,2010,6,49.02
02/12/2018,1005,2006,3,20.89
08/02/2021,1005,2020,4,23.86
27/08/2020,1001,2013,9,38.2
23/08/2022,1003,2001,6,46.33
19/01/2018,1005,2002,10,83.63
07/01/2018,1003,2012,4,26.53
06/10/2021,1003,2018,6,39.65
30/01/2018,1001,2016,10,95.69
12/03/2021,1002,2009,10,70.77
24/12/2019,1003,2003,4,30.09
11/08/2020,1003,2017,2,16.4
16/05/2018,1004,2017,7,33.5
08/11/2022,1005,2005,9,96.33
12/08/2021,1004,2008,2,16.32
05/07/2019,1002,2007,9,55.44
23/09/2022,1003,2014,6,20.59
31/05/2021,1002,2019,2,9.98
10/02/2021,1003,2011,8,38.25
04/05/2021,1004,2020,8,25.32
19/09/2022,1001,2015,10,34.01
12/02/2020,1002,2013,10,85.72
25/09/2020,1004,2003,6,68.3
23/08/2018,1004,2017,5,29.03
16/09/2022,1003,2002,3,25.75
21/04/2021,1005,2017,7,48.57
08/01/2019,1002,2007,1,5.88
27/12/2021,1002,2013,8,40.51
07/02/2021,1003,2014,10,93.06
14/01/2018,1005,2017,1,4.63
12/07/2018,1003,2002,7,42.4
16/10/2018,1002,2003,7,39.05
06/11/2018,1002,2015,10,68.8
01/07/2021,1005,2019,3,25.78
11/08/2021,1001,2006,10,50.61
15/11/2022,1005,2017,7,55.41
09/11/2022,1005,2018,7,60.36
19/02/2019,1004,2020,5,22.4
15/11/2021,1004,2015,10,53.6
29/10/2018,1003,2018,10,88.37
11/10/2019,1005,2020,3,33.3
07/01/2021,1002,2014,6,30.28
25/04/2021,1002,2018,1,4.48
02/12/2020,1001,2006,1,3.92
27/02/2021,1002,2006,8,55.41
27/08/2018,1002,2020,4,29.92
16/12/2020,1004,2013,7,29.04
01/07/2020,1003,2005,10,30.79
15/09/2020,1002,2001,1,7.3
05/04/2021,1002,2002,3,18.25
29/12/2019,1001,2019,4,19.07
26/04/2021,1005,2009,3,24.2
22/12/2020,1005,2002,1,4.96
20/04/2020,1003,2006,10,81.25
29/03/2020,1002,2020,5,27.67
09/01/2020,1001,2014,10,94.42
07/09/2022,1003,2002,2,11.11
15/04/2022,1001,2018,6,33.77
19/05/2021,1005,2003,6,34.72
23/04/2021,1002,2006,6,25.37
17/12/2019,1003,2009,7,30.23
02/02/2021,1001,2012,10,84.73
25/08/2018,1005,2009,6,46.37
13/11/2019,1004,2014,3,34.14
15/07/2021,1002,2007,6,56.56
24/07/2020,1001,2016,9,47.84
16/08/2019,1003,2007,6,45.27
06/05/2018,1002,2002,5,58.48
15/09/2022,1002,2016,5,27.05
18/08/2019,1002,2019,6,35.92
17/07/2018,1005,2003,2,28.74
09/01/2022,1004,2010,8,52.63
09/06/2022,1005,2017,5,24.09
01/03/2019,1002,2019,9,41.71
28/11/2020,1003,2013,6,44.25
07/07/2021,1004,2002,3,19
16/07/2022,1001,2016,2,10.21
01/04/2018,1002,2010,2,16.13
13/01/2022,1005,2017,1,3.89
02/05/2018,1003,2016,8,55.61
13/05/2022,1005,2013,2,28.2
14/02/2020,1005,2011,3,22.8
05/09/2018,1002,2002,9,87.27
22/01/2020,1002,2013,3,24.31
10/08/2021,1003,2018,2,12.99
15/07/2022,1003,2011,4,35.3
13/01/2022,1001,2019,8,53.79
05/05/2019,1005,2016,5,19.5
02/06/2019,1003,2006,7,44.69
27/10/2020,1005,2020,10,42.58
25/10/2020,1003,2011,2,15.07
01/06/2020,1003,2012,10,59.9
19/07/2018,1002,2009,5,68.58
16/02/2022,1002,2017,10,48.44
23/12/2019,1004,2017,9,113.16
12/04/2019,1005,2006,2,6.58
14/10/2018,1002,2012,6,69.05
23/09/2021,1003,2012,9,88.94
19/06/2020,1002,2013,5,23.65
25/12/2022,1004,2010,6,18.6
07/03/2021,1002,2015,7,38.3
09/08/2022,1005,2020,5,62.96
30/07/2018,1003,2010,3,11.2
10/08/2022,1001,2014,6,18.04
05/09/2019,1001,2011,1,11.79
30/04/2020,1005,2019,5,26.3
12/02/2022,1001,2015,6,29.89
25/04/2018,1001,2007,4,39.25
24/07/2019,1002,2003,1,4.55
19/07/2019,1004,2013,8,50.57
02/12/2019,1005,2001,1,7.3
21/08/2020,1003,2018,10,97.33
25/09/2020,1002,2018,6,49.07
22/10/2022,1005,2014,9,42.23
09/08/2020,1004,2014,8,43.73
08/01/2019,1004,2018,9,83.11
27/06/2022,1004,2012,2,3.7
15/09/2021,1004,2013,1,6.15
28/07/2020,1004,2018,9,97.82
22/08/2022,1001,2007,1,4.49
15/06/2020,1005,2019,8,42.05
29/03/2020,1003,2003,5,46.37
03/12/2018,1004,2003,4,14.31
27/04/2021,1002,2010,9,26.66
11/01/2020,1004,2014,7,77.56
23/11/2020,1004,2012,1,9.1
23/07/2022,1002,2016,7,91.49
11/07/2022,1003,2003,5,29.31
15/05/2020,1005,2014,3,30.28
12/03/2021,1001,2006,3,25.64
19/03/2022,1003,2017,8,88.66
28/08/2020,1003,2005,2,24.05
10/07/2020,1003,2001,6,53.28
12/01/2020,1003,2016,8,63.65
15/07/2019,1001,2013,7,87.42
23/12/2018,1005,2014,9,80.04
24/12/2020,1002,2019,2,23
13/01/2018,1002,2017,3,8.67
29/11/2020,1001,2011,8,75.66
17/07/2018,1002,2013,10,47.97
10/10/2018,1001,2016,9,41.48
29/04/2020,1003,2014,10,58.53
17/11/2021,1002,2004,2,14.18
21/07/2019,1005,2009,1,8.9
30/07/2020,1003,2020,7,41.32
14/10/2021,1002,2015,4,28
13/11/2019,1005,2018,7,34.75
10/08/2019,1004,2007,5,29.45
02/12/2018,1004,2001,9,64.93
03/09/2022,1001,2007,1,7.89
10/01/2018,1003,2015,1,4.96
30/05/2021,1003,2003,4,43.17
13/11/2021,1001,2010,9,71.83
25/09/2019,1004,2005,7,37.99
31/08/2020,1003,2015,1,6.56
27/11/2019,1002,2005,6,28.98
30/07/2019,1005,2008,5,12.33
13/11/2019,1002,2017,2,13.72
03/12/2019,1005,2018,9,61.18
21/04/2018,1004,2014,4,33.78
18/09/2022,1005,2004,5,42.51
09/09/2019,1005,2013,7,31.05
05/12/2022,1003,2019,5,61.31
08/08/2021,1005,2009,1,10.08
24/05/2019,1005,2008,5,19.49
20/04/2018,1005,2018,1,14.36
27/12/2021,1005,2007,3,7.26
27/01/2018,1001,2017,7,47.97
24/07/2018,1005,2011,3,22.29
29/07/2020,1001,2012,7,18.43
10/03/2020,1003,2005,8,55.86
19/12/2021,1004,2007,8,55.59
31/03/2019,1003,2013,8,66.85
06/09/2020,1005,2008,6,26.3
29/04/2020,1005,2010,3,19.45
10/10/2022,1002,2019,10,74.31
29/06/2018,1003,2011,7,54.59
22/11/2020,1001,2003,8,60.15
06/07/2019,1003,2002,8,34.9
10/05/2021,1003,2015,8,35.71
15/10/2022,1005,2007,4,22.62
30/05/2018,1004,2002,4,31.27
24/09/2021,1001,2004,4,44.8
27/03/2019,1004,2019,1,2.56
24/12/2018,1001,2006,5,18.06
26/07/2020,1004,2003,8,34.38
25/08/2020,1001,2006,4,24.26
28/04/2020,1002,2007,9,64.41
05/07/2022,1004,2004,6,41.71
30/09/2020,1003,2018,9,86.41
17/03/2019,1004,2009,1,6.51
21/10/2021,1002,2007,9,29.7
18/11/2019,1002,2016,6,68.32
22/02/2021,1002,2004,1,9.78
28/04/2019,1001,2009,2,15.78
20/09/2021,1002,2017,7,41.53
19/11/2019,1001,2010,7,55.61
29/05/2022,1003,2012,7,32.56
18/06/2022,1003,2013,9,100.98
25/05/2018,1002,2020,8,36.14
26/10/2021,1005,2015,1,7.1
22/06/2020,1002,2019,3,10.25
31/07/2018,1001,2015,4,21.8
23/11/2022,1004,2004,4,14.54
14/12/2018,1005,2002,2,13.65
17/06/2020,1003,2020,3,21.16
15/01/2019,1005,2019,8,74.8
21/05/2018,1004,2010,10,113.27
02/12/2018,1002,2020,4,27.53
04/03/2022,1002,2011,4,16.95
01/02/2022,1003,2019,7,68.87
13/08/2018,1002,2005,8,44.42
09/07/2021,1003,2015,10,50.63
11/10/2021,1005,2012,4,34.68
22/10/2021,1002,2013,10,78.36
20/03/2020,1003,2020,9,60.99
05/11/2022,1004,2019,2,21.54
30/08/2019,1004,2003,2,13.22
10/04/2020,1005,2001,1,4.11
14/02/2019,1005,2015,3,24.84
10/05/2022,1004,2009,10,69.38
13/01/2020,1004,2015,4,24.86
11/12/2021,1002,2008,4,13.77
19/02/2021,1005,2017,5,38.89
12/05/2019,1004,2002,10,49.56
07/04/2022,1003,2020,1,8.68
13/11/2021,1001,2019,5,25.51
17/04/2020,1003,2004,7,54.3
30/06/2019,1003,2016,8,42.66
07/10/2021,1001,2018,9,34.01
14/09/2019,1001,2010,8,59.8
03/12/2021,1003,2004,1,6.11
02/06/2019,1002,2013,4,42.28
17/06/2020,1005,2020,6,14.13
02/04/2022,1004,2003,5,35.48
10/06/2019,1004,2015,3,15.97
29/03/2022,1001,2008,2,5.02
11/01/2021,1002,2001,1,9.75
15/12/2020,1001,2010,6,66.97
30/10/2018,1004,2012,5,71.25
29/06/2020,1004,2001,7,56.78
28/12/2022,1005,2019,9,67.9
21/09/2019,1003,2011,9,115.8
02/11/2018,1002,2017,1,15.64
13/03/2018,1001,2004,8,67.97
12/12/2022,1003,2012,3,22.28
03/09/2020,1002,2002,10,98.21
05/03/2022,1003,2013,1,5.08
05/11/2019,1004,2014,2,11.66
05/01/2020,1004,2014,4,34.86
04/05/2021,1005,2015,6,53.2
20/11/2021,1003,2019,1,3.47
11/05/2021,1005,2009,1,7.52
13/10/2018,1005,2001,10,123.57
01/09/2021,1002,2012,6,56.07
13/09/2021,1003,2018,9,111.74
20/10/2020,1001,2014,7,26.87
03/03/2018,1002,2002,3,23.34
22/01/2020,1003,2011,9,57.66
06/03/2021,1002,2003,3,35.92
10/12/2019,1004,2004,4,19.73
26/02/2021,1002,2009,9,81.59
04/04/2020,1004,2016,7,37.43
15/05/2018,1003,2010,2,19.83
26/01/2018,1004,2006,10,83.69
14/03/2019,1001,2019,9,37.27
01/03/2018,1001,2010,8,28.54
22/07/2020,1001,2005,10,103.68
15/12/2022,1001,2018,6,33.46
20/07/2020,1004,2008,6,49.63
30/04/2018,1004,2005,8,84.33
29/04/2022,1005,2001,10,38.83
14/11/2021,1001,2003,2,17.86
21/07/2022,1004,2009,4,52.05
09/11/2018,1004,2011,6,22.08
17/03/2021,1001,2014,9,64.59
10/06/2019,1003,2011,2,18.98
12/11/2021,1005,2005,5,38.15
10/10/2018,1004,2008,10,56.92
16/07/2021,1002,2008,8,107.58
18/04/2019,1003,2007,6,49.16
04/09/2020,1005,2012,6,43.06
08/03/2019,1004,2006,8,74.68
13/10/2022,1004,2010,8,39.48
31/07/2020,1005,2004,9,43.9
18/03/2021,1001,2013,3,26.21
26/09/2018,1005,2008,3,9.18
13/03/2018,1003,2009,3,23.6
24/01/2019,1001,2007,6,45.56
16/10/2018,1003,2013,9,60.48
30/03/2022,1002,2019,7,42.92
05/03/2019,1003,2004,1,5.15
24/05/2018,1001,2003,9,35.52
11/02/2021,1002,2017,10,36.82
18/01/2018,1005,2010,8,63.69
28/11/2018,1002,2005,2,17.28
12/03/2022,1001,2019,2,31.71
17/12/2022,1005,2009,2,7.06
02/08/2021,1001,2011,2,6.66
02/01/2018,1005,2009,10,85.41
26/04/2022,1005,2004,1,8.81
13/01/2018,1003,2011,6,18.83
28/11/2021,1001,2001,7,37.86
16/07/2018,1002,2006,10,34.9
19/08/2022,1004,2015,5,44.39
05/08/2020,1001,2009,7,22.63
17/07/2022,1002,2006,3,17.32
18/02/2021,1003,2001,3,10.91
12/03/2019,1005,2007,6,70.82
17/01/2019,1002,2014,4,31.71
26/04/2018,1001,2001,10,65.4
17/01/2022,1005,2016,3,16.95
15/10/2021,1005,2003,1,4.16
12/10/2021,1001,2018,2,12.63
31/08/2021,1004,2019,9,23.24
18/09/2018,1001,2020,3,20.63
14/06/2022,1002,2012,4,22.12
30/04/2021,1002,2014,7,70.33
20/05/2020,1001,2013,8,41.88
20/02/2020,1001,2016,6,34.86
21/09/2020,1004,2001,7,38.48
02/10/2022,1001,2007,2,24.38
14/04/2018,1004,2010,9,75.16
24/10/2021,1002,2014,10,59.14
20/04/2020,1001,2006,6,63.61
09/05/2018,1003,2018,9,80.25
19/01/2022,1001,2015,7,63.72
14/05/2021,1005,2014,9,72.75
16/02/2019,1005,2017,8,92.28
01/06/2018,1002,2006,6,77.15
31/12/2020,1005,2018,2,11.21
14/02/2021,1002,2002,8,42.66
04/12/2018,1004,2011,7,31.91
22/08/2019,1002,2005,7,77.35
28/12/2021,1003,2009,10,53.9
23/03/2022,1002,2017,6,32.96
06/11/2021,1004,2017,10,102.46
25/06/2018,1004,2019,2,14.93
24/03/2021,1001,2009,10,114.16
25/02/2019,1001,2002,7,53.03
13/04/2019,1003,2020,3,24.59
12/09/2019,1001,2018,10,72.06
25/01/2020,1001,2002,8,60.5
17/08/2020,1004,2010,5,42.51
14/08/2018,1002,2006,6,27.04
28/11/2021,1002,2009,7,34.29
03/11/2021,1001,2018,3,18.03
09/10/2022,1003,2015,7,41.31
23/07/2019,1001,2007,9,38.78
25/10/2021,1001,2005,2,8.75
23/03/2020,1001,2015,8,62.75
27/08/2018,1002,2017,7,70.17
21/03/2021,1004,2011,8,48.42
23/10/2020,1004,2018,2,7.58
30/04/2018,1004,2012,6,38.11
11/04/2019,1005,2014,4,42.54
11/08/2020,1004,2004,6,41.39
15/02/2021,1004,2014,2,10.18
10/08/2022,1002,2009,5,50.26
10/10/2021,1005,2015,8,45.6
02/03/2019,1005,2011,10,51.99
22/01/2020,1003,2004,4,21.02
23/01/2021,1003,2003,10,35.89
30/01/2022,1005,2012,3,24.55
23/11/2020,1002,2003,8,45.6
11/09/2022,1001,2004,2,18.57
07/03/2021,1002,2013,2,15.57
11/05/2018,1001,2005,8,55.07
08/11/2020,1003,2017,10,42.85
04/10/2022,1003,2010,10,87.74
26/08/2020,1005,2012,3,13.72
14/04/2022,1005,2019,10,74.91
15/06/2018,1004,2015,2,18.05
17/06/2020,1001,2020,5,42.36
29/07/2020,1004,2012,3,35.18
24/10/2018,1004,2005,8,48.96
16/08/2022,1003,2019,2,8.69
25/02/2018,1005,2007,7,57.62
11/11/2018,1005,2008,4,26.13
21/03/2018,1002,2011,5,27.32
18/05/2018,1003,2003,5,11.58
04/08/2019,1004,2004,5,19.46
03/08/2022,1001,2017,1,6.6
18/07/2022,1004,2009,2,21.78
13/03/2021,1001,2006,8,49.25
09/07/2019,1003,2013,7,54.99
30/04/2020,1001,2018,9,48.46
22/08/2020,1004,2013,8,76.41
29/12/2021,1004,2020,7,52.08
10/05/2019,1005,2006,7,39.17
24/04/2021,1002,2009,1,10.72
25/11/2019,1003,2019,5,32.19
02/03/2020,1005,2019,8,76.61
11/12/2022,1004,2020,3,18.2
13/12/2018,1001,2006,8,52.47
27/10/2019,1001,2019,4,20.32
20/01/2021,1004,2016,9,57.32
29/06/2020,1005,2012,8,48.5
26/10/2019,1003,2009,8,85.74
06/07/2021,1002,2018,6,41.9
01/09/2019,1001,2006,8,27.83
27/09/2018,1004,2001,2,22.26
19/09/2021,1004,2018,6,28.42
21/07/2022,1004,2013,7,76.42
10/09/2019,1005,2015,1,8.62
15/09/2022,1002,2006,8,38.52
06/10/2020,1005,2001,2,17.14
01/06/2018,1005,2013,2,4.86
12/09/2022,1004,2019,4,16.48
01/08/2018,1001,2004,8,46.98
08/02/2018,1001,2020,1,10.59
08/06/2022,1005,2010,8,54.25
27/12/2021,1004,2009,5,46.36
27/04/2018,1002,2011,3,34.24
24/06/2020,1004,2015,2,9.73
06/12/2021,1005,2004,10,56.09
12/10/2018,1002,2004,9,65.43
08/06/2021,1001,2018,9,91.08
16/10/2021,1005,2018,9,130
08/07/2019,1005,2007,5,16.88
13/01/2020,1004,2010,5,36.36
07/04/2018,1003,2011,5,44.44
02/05/2019,1001,2013,6,34.6
03/02/2022,1001,2007,2,8.62
04/09/2022,1003,2002,3,22.11
19/04/2020,1002,2002,9,70.12
10/04/2022,1004,2019,7,69.69
10/04/2018,1003,2017,4,15.14
21/04/2022,1001,2011,4,40.88
15/01/2018,1002,2002,9,25.65
18/06/2020,1001,2009,1,7.82
01/03/2021,1005,2007,8,36.02
16/10/2021,1004,2009,3,8.48
14/01/2022,1002,2015,5,25.35
07/09/2020,1003,2008,2,15.57
14/03/2021,1003,2020,7,89.55
26/04/2021,1004,2005,1,4.02
03/01/2020,1005,2010,6,50.33
21/10/2021,1002,2002,9,95.51
20/10/2020,1002,2013,7,36.21
27/12/2019,1002,2003,7,39.11
19/11/2019,1003,2015,6,43.77
11/03/2020,1004,2002,3,11.34
17/07/2021,1004,2015,8,50.36
19/12/2018,1003,2013,6,40.56
23/11/2020,1001,2006,6,35.87
12/06/2022,1004,2010,2,14.95
01/12/2021,1003,2007,4,27.56
16/12/2020,1005,2019,9,50
03/06/2019,1002,2003,8,64.24
23/06/2021,1005,2013,6,54.02
22/04/2019,1004,2017,5,46.08
28/05/2021,1004,2002,5,30.8
18/02/2021,1001,2015,2,10.12
08/04/2020,1001,2015,10,91.2
15/03/2020,1004,2001,2,12.16
28/08/2018,1002,2003,10,56.02
06/02/2021,1001,2014,9,54.81
10/03/2019,1003,2020,6,33.77
05/01/2022,1004,2009,1,4.02
21/05/2020,1003,2014,5,49.34
26/07/2022,1005,2008,1,10.5
18/08/2022,1003,2002,3,12.22
21/05/2022,1001,2009,5,37.22
03/08/2019,1005,2005,1,5.35
01/09/2020,1002,2014,2,18.94
06/03/2020,1001,2014,4,68.18
17/06/2022,1001,2003,1,8.93
12/03/2020,1001,2018,3,18.17
24/05/2018,1005,2018,8,82.6
08/05/2019,1002,2016,8,60.96
03/10/2022,1003,2008,1,4.07
29/05/2018,1005,2001,5,32
12/10/2019,1003,2006,7,66.02
13/02/2021,1002,2014,1,6.64
13/04/2020,1004,2018,7,42.93
10/02/2020,1003,2010,7,41.34
14/07/2022,1004,2007,7,28.64
07/05/2018,1002,2018,2,12.26
06/02/2020,1003,2016,8,40.1
23/07/2018,1005,2005,2,12.57
21/05/2018,1001,2004,3,23.83
19/05/2020,1002,2014,6,38.34
26/04/2018,1004,2007,1,6.97
10/01/2022,1003,2013,7,19.28
07/04/2018,1003,2004,9,67.82
30/01/2021,1003,2006,6,32.2
02/07/2020,1002,2007,4,13.44
08/08/2019,1005,2020,1,10.42
19/04/2018,1005,2010,9,72.42
14/08/2019,1003,2010,1,8.31
03/12/2021,1002,2009,6,51.31
27/08/2021,1004,2018,10,40.7
01/08/2022,1001,2007,7,49.18
08/03/2020,1005,2017,3,5.82
19/08/2021,1005,2010,4,20.75
04/08/2018,1004,2005,8,47.81
14/03/2021,1002,2010,1,10.39
30/01/2019,1002,2008,8,58.8
08/06/2020,1002,2002,10,65.59
23/05/2020,1001,2016,9,44.01
12/10/2021,1001,2019,6,27.3
01/02/2020,1001,2019,3,18
28/03/2021,1003,2013,6,62.98
29/12/2022,1004,2014,8,53.8
05/09/2021,1005,2018,6,29.53
26/10/2022,1004,2001,6,29.11
24/12/2018,1001,2001,10,106.6
14/11/2018,1002,2011,2,12.02
21/06/2022,1005,2001,5,29.2
18/10/2019,1005,2008,7,33.28
11/02/2019,1002,2015,6,28.37
28/05/2018,1003,2007,1,5.57
15/10/2019,1004,2005,1,4.7
02/11/2022,1005,2008,4,49.44
10/12/2022,1003,2001,3,18.47
21/01/2022,1005,2003,10,68.3
04/05/2022,1003,2005,9,62.38
07/12/2020,1003,2011,10,45.27
06/08/2022,1004,2019,2,10.52
17/06/2019,1004,2009,2,10.88
10/05/2019,1002,2011,5,42.1
18/01/2022,1004,2006,6,24.68
06/08/2022,1001,2016,9,74.55
26/02/2019,1001,2010,4,15.23
11/03/2022,1004,2019,7,28.31
19/08/2022,1001,2001,7,30.29
26/07/2019,1004,2013,6,45.62
09/06/2019,1004,2005,7,61.95
22/12/2018,1002,2008,10,55.3
28/06/2019,1001,2009,8,52.36
24/08/2018,1002,2004,3,23.06
22/03/2018,1001,2009,1,7.16
14/03/2019,1005,2005,7,50.92
12/05/2022,1004,2010,1,8.63
02/10/2018,1003,2009,2,16.35
13/03/2020,1002,2001,8,39.54
30/10/2022,1001,2006,5,44.14
28/08/2022,1002,2014,8,80.63
04/09/2021,1003,2012,10,77.32
25/01/2019,1005,2009,6,48.08
22/10/2019,1004,2018,10,69.36
06/11/2022,1002,2003,2,5.23
14/08/2021,1003,2004,5,17.33
11/06/2018,1001,2006,2,13.33
18/05/2020,1002,2013,5,40.92
02/07/2019,1002,2009,8,93.65
05/01/2020,1005,2009,4,32.2
29/12/2021,1001,2018,8,44.57
05/08/2022,1005,2005,3,18.86
25/04/2018,1001,2008,8,51.42
10/02/2018,1002,2017,8,72.54
05/11/2018,1004,2012,7,39.76
12/05/2018,1004,2010,8,31.66
12/03/2021,1001,2006,1,12.03
20/07/2019,1004,2012,8,52.05
30/08/2020,1004,2010,6,43.62
12/07/2019,1003,2003,8,21.92
20/09/2021,1004,2013,3,15.68
06/02/2018,1002,2020,3,18.6
20/05/2018,1004,2001,8,29.7
05/03/2021,1002,2005,10,71.13
23/11/2021,1005,2008,10,61.63
25/06/2018,1004,2018,9,75.18
03/09/2021,1003,2014,9,84.51
27/10/2022,1005,2011,2,20.87
19/05/2018,1001,2005,10,38.45
29/03/2020,1004,2007,10,57.36
20/09/2019,1003,2015,7,25.58
21/07/2021,1001,2005,7,50.28
03/08/2022,1004,2004,5,30.61
26/05/2021,1003,2013,5,21.08
22/03/2021,1005,2004,2,8.77
14/10/2019,1005,2009,8,51.23
19/08/2020,1004,2001,5,35.25
08/02/2018,1002,2018,5,31.44
04/12/2021,1001,2017,4,39.47
21/03/2022,1004,2001,2,8.02
30/08/2021,1002,2017,4,35.51
09/09/2018,1004,2004,3,17.53
20/09/2021,1001,2010,4,23.83
15/07/2020,1002,2019,5,36.64
28/08/2021,1002,2008,10,57.93
24/01/2019,1003,2003,2,7.26
11/12/2020,1002,2013,4,20.97
14/09/2022,1004,2009,4,28.83
16/06/2021,1002,2003,6,53.29
15/03/2020,1003,2014,7,47.26
31/03/2018,1004,2005,2,12.26
29/12/2020,1001,2013,9,39.69
12/10/2021,1005,2006,10,49.66
10/04/2021,1004,2007,3,11.97
24/04/2020,1003,2014,9,85.65
08/09/2021,1004,2020,3,16.33
26/01/2018,1003,2016,10,74.06
15/12/2019,1002,2012,3,19.91
19/08/2019,1003,2018,3,33.09
24/03/2018,1005,2019,4,31.74
17/05/2022,1002,2016,8,88.02
13/03/2019,1002,2006,3,18.53
14/08/2021,1001,2020,1,4.28
28/10/2019,1004,2005,3,32.34
02/12/2019,1003,2007,3,17.05
18/06/2018,1004,2017,6,48.89
28/04/2019,1002,2003,6,37.62
10/03/2021,1002,2008,9,52.25
03/04/2019,1005,2010,5,34.82
06/06/2021,1005,2018,5,46.75
19/09/2022,1002,2010,7,41.65
15/02/2018,1002,2007,8,70.63
05/05/2020,1001,2014,4,28.65
29/10/2020,1002,2018,1,4.49
06/11/2020,1002,2011,8,71.46
20/03/2022,1005,2017,7,69.97
15/05/2020,1001,2009,8,49.27
16/10/2020,1004,2007,7,57.12
24/08/2019,1004,2015,1,9.04
03/12/2019,1003,2019,4,17.05
30/03/2018,1003,2003,9,59.1
29/06/2022,1002,2010,4,30.8
13/06/2022,1005,2013,1,10.34
18/12/2021,1005,2016,7,34.44
15/07/2021,1003,2011,8,42.63
04/03/2022,1004,2018,5,28.01
06/04/2018,1005,2012,3,23.96
26/12/2019,1001,2012,5,23.16
27/05/2018,1001,2020,5,78.14
28/12/2020,1001,2016,10,96.52
02/11/2021,1002,2011,1,3.67
22/10/2020,1001,2003,10,120.4
23/02/2019,1002,2010,10,58.02
09/12/2022,1004,2019,3,18.81
05/08/2019,1002,2017,4,29.78
30/04/2022,1003,2004,2,21.97
27/09/2018,1001,2007,10,78.64
18/10/2020,1002,2017,5,45.56
17/08/2020,1003,2005,2,8.47
20/12/2018,1003,2002,1,7.31
31/10/2018,1001,2013,5,23.25
18/09/2020,1004,2018,4,30.15
03/10/2022,1004,2012,10,89.96
09/01/2021,1003,2013,10,54.89
14/12/2019,1004,2006,1,3.9
17/06/2022,1005,2001,4,35.72
02/11/2019,1003,2009,5,24.02
26/10/2018,1001,2010,8,75.56
28/05/2021,1004,2003,8,64.27
27/11/2018,1005,2010,4,25.56
19/08/2019,1004,2016,6,27.03
04/11/2018,1003,2002,5,51
28/06/2018,1001,2019,6,43.8
12/01/2022,1001,2004,5,26.94
10/12/2018,1005,2019,3,4.17
15/04/2020,1005,2013,9,58.04
30/07/2022,1005,2014,9,44.08
14/05/2022,1005,2015,2,11.42
05/05/2019,1005,2012,10,53.25
13/07/2022,1002,2018,5,50.67
31/03/2020,1002,2017,1,11.75
10/12/2019,1004,2017,5,40.34
04/03/2020,1002,2015,1,5.37
24/06/2021,1004,2005,9,66.12
06/02/2022,1002,2006,1,6.71
06/04/2018,1003,2004,10,45.19
03/12/2020,1002,2011,9,44.24
20/02/2022,1004,2016,7,53.24
30/07/2020,1005,2013,9,70.83
28/06/2019,1002,2007,10,41.99
07/03/2020,1005,2008,3,31.58
02/10/2021,1005,2003,5,20.59
30/06/2020,1003,2004,6,34.34
20/04/2021,1004,2005,5,28.08
26/05/2022,1001,2020,5,44.38
31/07/2020,1005,2014,9,40.2
28/09/2020,1004,2015,2,12.39
08/06/2020,1002,2002,10,78.49
08/09/2022,1005,2004,10,46.89
29/06/2019,1001,2013,6,24.02
23/10/2019,1002,2018,7,53.47
25/02/2019,1005,2010,6,31.85
12/03/2021,1001,2004,8,47.65
10/03/2019,1002,2017,7,65.4
10/02/2021,1001,2007,1,11.82
24/10/2021,1004,2020,10,46.65
26/09/2021,1004,2007,7,66.9
11/03/2022,1005,2007,6,34
17/06/2021,1003,2014,6,32.93
15/06/2019,1002,2003,6,49.75
02/12/2020,1004,2009,7,37.96
30/11/2019,1004,2001,5,41.97
03/01/2021,1001,2016,9,54.82
30/05/2022,1005,2018,7,52.18
04/01/2020,1002,2011,3,9.85
02/11/2018,1005,2001,1,5.68
23/05/2018,1004,2011,9,147.39
06/06/2019,1001,2002,5,29.54
05/03/2018,1004,2004,5,49.18
24/12/2018,1003,2018,7,55.7
22/12/2022,1004,2013,6,51.08
05/03/2019,1005,2006,10,70.15
25/12/2020,1004,2006,2,6.83
14/02/2020,1004,2019,5,53.86
14/08/2020,1003,2015,10,88.79
19/08/2022,1003,2016,8,40
13/02/2022,1003,2018,3,16.74
01/01/2021,1003,2018,5,25.04
05/02/2019,1002,2012,1,8.89
17/05/2021,1001,2004,6,47.96
02/05/2021,1001,2014,8,53.83
13/12/2022,1004,2011,8,48.89
28/03/2020,1001,2017,6,43.23
18/12/2020,1005,2001,3,40.21
